State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Tamil Nadu,PUDUKKOTTAI,2004,Kharif     ,Rice,94032.0,277277.0
Tamil Nadu,PUDUKKOTTAI,2004,Kharif     ,Sesamum,756.0,285.0
Tamil Nadu,PUDUKKOTTAI,2004,Kharif     ,Small millets,115.0,140.0
Tamil Nadu,PUDUKKOTTAI,2004,Kharif     ,Sunflower,2.0,2.0
Tamil Nadu,PUDUKKOTTAI,2004,Kharif     ,Urad,919.0,337.0
Tamil Nadu,PUDUKKOTTAI,2004,Whole Year ,Banana,3996.0,187780.0
Tamil Nadu,PUDUKKOTTAI,2004,Whole Year ,Cashewnut,10676.0,2669.0
Tamil Nadu,PUDUKKOTTAI,2004,Whole Year ,Coconut ,5636.0,30800.0
Tamil Nadu,PUDUKKOTTAI,2004,Whole Year ,Coriander,8.0,3.0
Tamil Nadu,PUDUKKOTTAI,2004,Whole Year ,Dry chillies,98.0,66.0
Tamil Nadu,PUDUKKOTTAI,2004,Whole Year ,Onion,3.0,29.0
Tamil Nadu,PUDUKKOTTAI,2004,Whole Year ,Sugarcane,7472.0,930638.0
Tamil Nadu,PUDUKKOTTAI,2004,Whole Year ,Tapioca,21.0,867.0
Tamil Nadu,PUDUKKOTTAI,2004,Whole Year ,Turmeric,6.0,33.0
Tamil Nadu,PUDUKKOTTAI,2005,Kharif     ,Arhar/Tur,1528.0,818.0
Tamil Nadu,PUDUKKOTTAI,2005,Kharif     ,Bajra,39.0,51.0
Tamil Nadu,PUDUKKOTTAI,2005,Kharif     ,Castor seed,5.0,1.0
Tamil Nadu,PUDUKKOTTAI,2005,Kharif     ,Cotton(lint),74.0,135.0
Tamil Nadu,PUDUKKOTTAI,2005,Kharif     ,Groundnut,24934.0,48953.0
Tamil Nadu,PUDUKKOTTAI,2005,Kharif     ,Horse-gram,66.0,24.0
Tamil Nadu,PUDUKKOTTAI,2005,Kharif     ,Jowar,777.0,517.0
Tamil Nadu,PUDUKKOTTAI,2005,Kharif     ,Maize,953.0,
Tamil Nadu,PUDUKKOTTAI,2005,Kharif     ,Moong(Green Gram),79.0,27.0
Tamil Nadu,PUDUKKOTTAI,2005,Kharif     ,Other Kharif pulses,444.0,92.0
Tamil Nadu,PUDUKKOTTAI,2005,Kharif     ,Ragi,181.0,275.0
Tamil Nadu,PUDUKKOTTAI,2005,Kharif     ,Rice,95986.0,232568.0
Tamil Nadu,PUDUKKOTTAI,2005,Kharif     ,Sesamum,649.0,273.0
Tamil Nadu,PUDUKKOTTAI,2005,Kharif     ,Small millets,85.0,48.0
Tamil Nadu,PUDUKKOTTAI,2005,Kharif     ,Sunflower,5.0,6.0
Tamil Nadu,PUDUKKOTTAI,2005,Kharif     ,Urad,600.0,197.0
Tamil Nadu,PUDUKKOTTAI,2005,Whole Year ,Arecanut,1.0,1.0
Tamil Nadu,PUDUKKOTTAI,2005,Whole Year ,Banana,4050.0,204626.0
Tamil Nadu,PUDUKKOTTAI,2005,Whole Year ,Black pepper,2.0,
Tamil Nadu,PUDUKKOTTAI,2005,Whole Year ,Cashewnut,11041.0,2584.0
Tamil Nadu,PUDUKKOTTAI,2005,Whole Year ,Coconut ,6038.0,596.0
Tamil Nadu,PUDUKKOTTAI,2005,Whole Year ,Dry chillies,37.0,24.0
Tamil Nadu,PUDUKKOTTAI,2005,Whole Year ,Sugarcane,9459.0,1276047.0
Tamil Nadu,PUDUKKOTTAI,2005,Whole Year ,Sweet potato,3.0,63.0
Tamil Nadu,PUDUKKOTTAI,2005,Whole Year ,Tapioca,21.0,802.0
Tamil Nadu,PUDUKKOTTAI,2005,Whole Year ,Turmeric,4.0,22.0
Tamil Nadu,PUDUKKOTTAI,2006,Kharif     ,Rice,93365.0,283985.0
Tamil Nadu,PUDUKKOTTAI,2006,Kharif     ,Small millets,65.0,64.0
Tamil Nadu,PUDUKKOTTAI,2006,Whole Year ,Arecanut,1.0,1.0
Tamil Nadu,PUDUKKOTTAI,2006,Whole Year ,Arhar/Tur,1287.0,699.0
Tamil Nadu,PUDUKKOTTAI,2006,Whole Year ,Bajra,58.0,82.0
Tamil Nadu,PUDUKKOTTAI,2006,Whole Year ,Banana,3736.0,238141.0
Tamil Nadu,PUDUKKOTTAI,2006,Whole Year ,Black pepper,2.0,
Tamil Nadu,PUDUKKOTTAI,2006,Whole Year ,Cashewnut,9658.0,2214.0
Tamil Nadu,PUDUKKOTTAI,2006,Whole Year ,Castor seed,1.0,
Tamil Nadu,PUDUKKOTTAI,2006,Whole Year ,Coconut ,6389.0,760.0
Tamil Nadu,PUDUKKOTTAI,2006,Whole Year ,Coriander,1.0,
Tamil Nadu,PUDUKKOTTAI,2006,Whole Year ,Cotton(lint),64.0,139.0
Tamil Nadu,PUDUKKOTTAI,2006,Whole Year ,Dry chillies,115.0,80.0
Tamil Nadu,PUDUKKOTTAI,2006,Whole Year ,Groundnut,24038.0,42286.0
Tamil Nadu,PUDUKKOTTAI,2006,Whole Year ,Horse-gram,125.0,73.0
Tamil Nadu,PUDUKKOTTAI,2006,Whole Year ,Jowar,667.0,627.0
Tamil Nadu,PUDUKKOTTAI,2006,Whole Year ,Maize,1555.0,12962.0
Tamil Nadu,PUDUKKOTTAI,2006,Whole Year ,Moong(Green Gram),103.0,59.0
Tamil Nadu,PUDUKKOTTAI,2006,Whole Year ,Potato,3.0,45.0
Tamil Nadu,PUDUKKOTTAI,2006,Whole Year ,Ragi,213.0,493.0
Tamil Nadu,PUDUKKOTTAI,2006,Whole Year ,Sesamum,589.0,336.0
Tamil Nadu,PUDUKKOTTAI,2006,Whole Year ,Sugarcane,10204.0,1485060.0
Tamil Nadu,PUDUKKOTTAI,2006,Whole Year ,Sunflower,8.0,15.0
Tamil Nadu,PUDUKKOTTAI,2006,Whole Year ,Sweet potato,1.0,17.0
Tamil Nadu,PUDUKKOTTAI,2006,Whole Year ,Tapioca,91.0,3673.0
Tamil Nadu,PUDUKKOTTAI,2006,Whole Year ,Turmeric,3.0,17.0
Tamil Nadu,PUDUKKOTTAI,2006,Whole Year ,Urad,896.0,511.0
Tamil Nadu,PUDUKKOTTAI,2007,Kharif     ,Rice,88665.0,159552.0
Tamil Nadu,PUDUKKOTTAI,2007,Kharif     ,Small millets,44.0,34.0
Tamil Nadu,PUDUKKOTTAI,2007,Whole Year ,Arecanut,6.0,13.0
Tamil Nadu,PUDUKKOTTAI,2007,Whole Year ,Arhar/Tur,1191.0,495.0
Tamil Nadu,PUDUKKOTTAI,2007,Whole Year ,Bajra,13.0,34.0
Tamil Nadu,PUDUKKOTTAI,2007,Whole Year ,Banana,3135.0,174881.0
Tamil Nadu,PUDUKKOTTAI,2007,Whole Year ,Black pepper,1.0,
Tamil Nadu,PUDUKKOTTAI,2007,Whole Year ,Cashewnut,8987.0,2432.0
Tamil Nadu,PUDUKKOTTAI,2007,Whole Year ,Castor seed,4.0,1.0
Tamil Nadu,PUDUKKOTTAI,2007,Whole Year ,Coconut ,6801.0,1027.0
Tamil Nadu,PUDUKKOTTAI,2007,Whole Year ,Cotton(lint),112.0,296.0
Tamil Nadu,PUDUKKOTTAI,2007,Whole Year ,Dry chillies,53.0,27.0
Tamil Nadu,PUDUKKOTTAI,2007,Whole Year ,Gram,1.0,1.0
Tamil Nadu,PUDUKKOTTAI,2007,Whole Year ,Groundnut,23596.0,28042.0
Tamil Nadu,PUDUKKOTTAI,2007,Whole Year ,Horse-gram,86.0,38.0
Tamil Nadu,PUDUKKOTTAI,2007,Whole Year ,Jowar,166.0,139.0
Tamil Nadu,PUDUKKOTTAI,2007,Whole Year ,Maize,2309.0,14301.0
Tamil Nadu,PUDUKKOTTAI,2007,Whole Year ,Moong(Green Gram),127.0,37.0
Tamil Nadu,PUDUKKOTTAI,2007,Whole Year ,Ragi,63.0,112.0
Tamil Nadu,PUDUKKOTTAI,2007,Whole Year ,Sesamum,1624.0,719.0
Tamil Nadu,PUDUKKOTTAI,2007,Whole Year ,Small millets,44.0,34.0
Tamil Nadu,PUDUKKOTTAI,2007,Whole Year ,Sugarcane,8760.0,997492.0
Tamil Nadu,PUDUKKOTTAI,2007,Whole Year ,Sunflower,147.0,234.0
Tamil Nadu,PUDUKKOTTAI,2007,Whole Year ,Sweet potato,3.0,41.0
Tamil Nadu,PUDUKKOTTAI,2007,Whole Year ,Tapioca,34.0,1435.0
Tamil Nadu,PUDUKKOTTAI,2007,Whole Year ,Turmeric,2.0,11.0
Tamil Nadu,PUDUKKOTTAI,2007,Whole Year ,Urad,785.0,204.0
Tamil Nadu,PUDUKKOTTAI,2008,Kharif     ,Rice,96386.0,179770.0
Tamil Nadu,PUDUKKOTTAI,2008,Kharif     ,Small millets,322.0,6.0
Tamil Nadu,PUDUKKOTTAI,2008,Whole Year ,Arhar/Tur,857.0,431.0
Tamil Nadu,PUDUKKOTTAI,2008,Whole Year ,Banana,3617.0,165895.0
Tamil Nadu,PUDUKKOTTAI,2008,Whole Year ,Cashewnut,8435.0,2893.0
Tamil Nadu,PUDUKKOTTAI,2008,Whole Year ,Castor seed,2.0,
Tamil Nadu,PUDUKKOTTAI,2008,Whole Year ,Coconut ,6916.0,969000.0
Tamil Nadu,PUDUKKOTTAI,2008,Whole Year ,Coriander,6.0,2.0
Tamil Nadu,PUDUKKOTTAI,2008,Whole Year ,Cotton(lint),67.0,168.0
Tamil Nadu,PUDUKKOTTAI,2008,Whole Year ,Dry chillies,53.0,27.0
Tamil Nadu,PUDUKKOTTAI,2008,Whole Year ,Groundnut,19350.0,24820.0
Tamil Nadu,PUDUKKOTTAI,2008,Whole Year ,Horse-gram,53.0,25.0
Tamil Nadu,PUDUKKOTTAI,2008,Whole Year ,Jowar,86.0,62.0
Tamil Nadu,PUDUKKOTTAI,2008,Whole Year ,Maize,3507.0,20803.0
Tamil Nadu,PUDUKKOTTAI,2008,Whole Year ,Moong(Green Gram),102.0,23.0
Tamil Nadu,PUDUKKOTTAI,2008,Whole Year ,Ragi,61.0,112.0
Tamil Nadu,PUDUKKOTTAI,2008,Whole Year ,Sesamum,1302.0,591.0
Tamil Nadu,PUDUKKOTTAI,2008,Whole Year ,Small millets,4.0,6.0
Tamil Nadu,PUDUKKOTTAI,2008,Whole Year ,Sugarcane,7297.0,769148.0
Tamil Nadu,PUDUKKOTTAI,2008,Whole Year ,Sunflower,106.0,141.0
Tamil Nadu,PUDUKKOTTAI,2008,Whole Year ,Tapioca,36.0,1313.0
Tamil Nadu,PUDUKKOTTAI,2008,Whole Year ,Turmeric,3.0,17.0
Tamil Nadu,PUDUKKOTTAI,2008,Whole Year ,Urad,656.0,206.0
Tamil Nadu,PUDUKKOTTAI,2009,Kharif     ,Rice,95302.0,188449.0
Tamil Nadu,PUDUKKOTTAI,2009,Kharif     ,Small millets,5.0,7.0
Tamil Nadu,PUDUKKOTTAI,2009,Whole Year ,Arhar/Tur,629.0,385.0
Tamil Nadu,PUDUKKOTTAI,2009,Whole Year ,Banana,3426.0,219614.0
Tamil Nadu,PUDUKKOTTAI,2009,Whole Year ,Cashewnut,8091.0,2539.0
Tamil Nadu,PUDUKKOTTAI,2009,Whole Year ,Castor seed,1.0,
Tamil Nadu,PUDUKKOTTAI,2009,Whole Year ,Coconut ,7233.0,74100.0
Tamil Nadu,PUDUKKOTTAI,2009,Whole Year ,Coriander,5.0,2.0
Tamil Nadu,PUDUKKOTTAI,2009,Whole Year ,Cotton(lint),13.0,35.0
Tamil Nadu,PUDUKKOTTAI,2009,Whole Year ,Dry chillies,64.0,34.0
Tamil Nadu,PUDUKKOTTAI,2009,Whole Year ,Groundnut,19143.0,32716.0
Tamil Nadu,PUDUKKOTTAI,2009,Whole Year ,Horse-gram,64.0,30.0
Tamil Nadu,PUDUKKOTTAI,2009,Whole Year ,Jowar,90.0,82.0
Tamil Nadu,PUDUKKOTTAI,2009,Whole Year ,Maize,3061.0,22889.0
Tamil Nadu,PUDUKKOTTAI,2009,Whole Year ,Moong(Green Gram),128.0,44.0
Tamil Nadu,PUDUKKOTTAI,2009,Whole Year ,Ragi,24.0,47.0
Tamil Nadu,PUDUKKOTTAI,2009,Whole Year ,Sesamum,1183.0,619.0
Tamil Nadu,PUDUKKOTTAI,2009,Whole Year ,Sugarcane,7133.0,723920.0
Tamil Nadu,PUDUKKOTTAI,2009,Whole Year ,Sunflower,19.0,25.0
Tamil Nadu,PUDUKKOTTAI,2009,Whole Year ,Sweet potato,1.0,15.0
Tamil Nadu,PUDUKKOTTAI,2009,Whole Year ,Tapioca,46.0,1586.0
Tamil Nadu,PUDUKKOTTAI,2009,Whole Year ,Turmeric,10.0,51.0
Tamil Nadu,PUDUKKOTTAI,2009,Whole Year ,Urad,845.0,321.0
Tamil Nadu,PUDUKKOTTAI,2010,Kharif     ,Arhar/Tur,451.0,71.0
Tamil Nadu,PUDUKKOTTAI,2010,Kharif     ,Cotton(lint),12.0,22.0
Tamil Nadu,PUDUKKOTTAI,2010,Kharif     ,Groundnut,16459.0,25748.0
Tamil Nadu,PUDUKKOTTAI,2010,Kharif     ,Horse-gram,39.0,22.0
Tamil Nadu,PUDUKKOTTAI,2010,Kharif     ,Maize,2888.0,20732.0
Tamil Nadu,PUDUKKOTTAI,2010,Kharif     ,Moong(Green Gram),116.0,72.0
Tamil Nadu,PUDUKKOTTAI,2010,Kharif     ,Ragi,38.0,80.0
Tamil Nadu,PUDUKKOTTAI,2010,Kharif     ,Rice,92901.0,208874.0
Tamil Nadu,PUDUKKOTTAI,2010,Kharif     ,Sunflower,1.0,1.0
Tamil Nadu,PUDUKKOTTAI,2010,Kharif     ,Urad,835.0,418.0
Tamil Nadu,PUDUKKOTTAI,2010,Whole Year ,Sugarcane,7858.0,853814.0
Tamil Nadu,PUDUKKOTTAI,2011,Kharif     ,Bajra,11.0,24.0
Tamil Nadu,PUDUKKOTTAI,2011,Kharif     ,Cotton(lint),41.0,117.0
Tamil Nadu,PUDUKKOTTAI,2011,Kharif     ,Groundnut,13706.0,30009.0
Tamil Nadu,PUDUKKOTTAI,2011,Kharif     ,Jowar,376.0,412.0
Tamil Nadu,PUDUKKOTTAI,2011,Kharif     ,Maize,3098.0,25106.0
Tamil Nadu,PUDUKKOTTAI,2011,Kharif     ,Ragi,37.0,98.0
Tamil Nadu,PUDUKKOTTAI,2011,Kharif     ,Rice,92590.0,334264.0
Tamil Nadu,PUDUKKOTTAI,2011,Rabi       ,Cotton(lint),1.0,3.0
Tamil Nadu,PUDUKKOTTAI,2011,Rabi       ,Groundnut,3923.0,8332.0
Tamil Nadu,PUDUKKOTTAI,2011,Rabi       ,Jowar,149.0,248.0
Tamil Nadu,PUDUKKOTTAI,2011,Rabi       ,Maize,1659.0,11031.0
Tamil Nadu,PUDUKKOTTAI,2011,Rabi       ,Ragi,3.0,9.0
Tamil Nadu,PUDUKKOTTAI,2011,Whole Year ,Arhar/Tur,358.0,194.0
Tamil Nadu,PUDUKKOTTAI,2011,Whole Year ,Banana,3123.0,206796.0
Tamil Nadu,PUDUKKOTTAI,2011,Whole Year ,Cashewnut,8396.0,3312.0
Tamil Nadu,PUDUKKOTTAI,2011,Whole Year ,Castor seed,2.0,
Tamil Nadu,PUDUKKOTTAI,2011,Whole Year ,Coconut ,8639.0,125800000.0
Tamil Nadu,PUDUKKOTTAI,2011,Whole Year ,Coriander,5.0,2.0
Tamil Nadu,PUDUKKOTTAI,2011,Whole Year ,Dry chillies,162.0,71.0
Tamil Nadu,PUDUKKOTTAI,2011,Whole Year ,Horse-gram,12.0,6.0
Tamil Nadu,PUDUKKOTTAI,2011,Whole Year ,Moong(Green Gram),34.0,22.0
Tamil Nadu,PUDUKKOTTAI,2011,Whole Year ,Onion,1.0,13.0
Tamil Nadu,PUDUKKOTTAI,2011,Whole Year ,Small millets,18.0,36.0
Tamil Nadu,PUDUKKOTTAI,2011,Whole Year ,Sugarcane,9243.0,1216485.0
Tamil Nadu,PUDUKKOTTAI,2011,Whole Year ,Sunflower,19.0,35.0
Tamil Nadu,PUDUKKOTTAI,2011,Whole Year ,Sweet potato,1.0,20.0
Tamil Nadu,PUDUKKOTTAI,2011,Whole Year ,Tapioca,50.0,1883.0
Tamil Nadu,PUDUKKOTTAI,2011,Whole Year ,Turmeric,14.0,77.0
Tamil Nadu,PUDUKKOTTAI,2011,Whole Year ,Urad,3604.0,2583.0
Tamil Nadu,PUDUKKOTTAI,2012,Kharif     ,Arhar/Tur,240.0,244.0
Tamil Nadu,PUDUKKOTTAI,2012,Kharif     ,Castor seed,2.0,
Tamil Nadu,PUDUKKOTTAI,2012,Kharif     ,Cotton(lint),10.0,18.0
Tamil Nadu,PUDUKKOTTAI,2012,Kharif     ,Groundnut,12303.0,24197.0
Tamil Nadu,PUDUKKOTTAI,2012,Kharif     ,Horse-gram,16.0,6.0
Tamil Nadu,PUDUKKOTTAI,2012,Kharif     ,Maize,4022.0,23141.0
Tamil Nadu,PUDUKKOTTAI,2012,Kharif     ,Moong(Green Gram),24.0,6.0
Tamil Nadu,PUDUKKOTTAI,2012,Kharif     ,Ragi,22.0,41.0
Tamil Nadu,PUDUKKOTTAI,2012,Kharif     ,Rice,83585.0,240394.0
Tamil Nadu,PUDUKKOTTAI,2012,Kharif     ,Sunflower,2.0,2.0
Tamil Nadu,PUDUKKOTTAI,2012,Kharif     ,Urad,1405.0,691.0
Tamil Nadu,PUDUKKOTTAI,2012,Rabi       ,Gram,4.0,1.0
Tamil Nadu,PUDUKKOTTAI,2012,Whole Year ,Sugarcane,9124.0,797048.0
Tamil Nadu,PUDUKKOTTAI,2013,Kharif     ,Bajra,21.0,48.0
Tamil Nadu,PUDUKKOTTAI,2013,Kharif     ,Cotton(lint),10.0,29.0
Tamil Nadu,PUDUKKOTTAI,2013,Kharif     ,Groundnut,6191.0,11987.0
Tamil Nadu,PUDUKKOTTAI,2013,Kharif     ,Jowar,374.0,416.0
Tamil Nadu,PUDUKKOTTAI,2013,Kharif     ,Maize,5354.0,38549.0
Tamil Nadu,PUDUKKOTTAI,2013,Kharif     ,Moong(Green Gram),16.0,9.0
Tamil Nadu,PUDUKKOTTAI,2013,Kharif     ,Onion,8.0,93.0
Tamil Nadu,PUDUKKOTTAI,2013,Kharif     ,Ragi,32.0,88.0
Tamil Nadu,PUDUKKOTTAI,2013,Kharif     ,Rice,72652.0,119895.0
Tamil Nadu,PUDUKKOTTAI,2013,Kharif     ,Sunflower,8.0,14.0
Tamil Nadu,PUDUKKOTTAI,2013,Kharif     ,Urad,2778.0,2334.0
Tamil Nadu,PUDUKKOTTAI,2013,Rabi       ,Cotton(lint),1.0,2.0
Tamil Nadu,PUDUKKOTTAI,2013,Rabi       ,Groundnut,2274.0,5211.0
Tamil Nadu,PUDUKKOTTAI,2013,Rabi       ,Horse-gram,1.0,1.0
Tamil Nadu,PUDUKKOTTAI,2013,Rabi       ,Jowar,28.0,60.0
Tamil Nadu,PUDUKKOTTAI,2013,Rabi       ,Maize,3308.0,16547.0
Tamil Nadu,PUDUKKOTTAI,2013,Rabi       ,Onion,1.0,8.0
Tamil Nadu,PUDUKKOTTAI,2013,Rabi       ,Ragi,3.0,12.0
Tamil Nadu,PUDUKKOTTAI,2013,Rabi       ,Urad,2391.0,2040.0
Tamil Nadu,PUDUKKOTTAI,2013,Whole Year ,Arhar/Tur,383.0,155.0
Tamil Nadu,PUDUKKOTTAI,2013,Whole Year ,Banana,2303.0,94696.0
Tamil Nadu,PUDUKKOTTAI,2013,Whole Year ,Cashewnut,7393.0,750.0
Tamil Nadu,PUDUKKOTTAI,2013,Whole Year ,Coconut ,9200.0,126600000.0
Tamil Nadu,PUDUKKOTTAI,2013,Whole Year ,Dry chillies,107.0,29.0
Tamil Nadu,PUDUKKOTTAI,2013,Whole Year ,Small millets,8.0,14.0
Tamil Nadu,PUDUKKOTTAI,2013,Whole Year ,Sugarcane,6826.0,471079.0
Tamil Nadu,PUDUKKOTTAI,2013,Whole Year ,Sweet potato,3.0,63.0
Tamil Nadu,PUDUKKOTTAI,2013,Whole Year ,Tapioca,57.0,1706.0
Tamil Nadu,PUDUKKOTTAI,2013,Whole Year ,Turmeric,8.0,29.0
Tamil Nadu,RAMANATHAPURAM,1997,Kharif     ,Banana,88.0,3141.0
Tamil Nadu,RAMANATHAPURAM,1997,Kharif     ,Horse-gram,23.0,10.0
Tamil Nadu,RAMANATHAPURAM,1997,Kharif     ,Onion,4.0,32.0
Tamil Nadu,RAMANATHAPURAM,1997,Kharif     ,Sesamum,1016.0,360.0
Tamil Nadu,RAMANATHAPURAM,1997,Whole Year ,Bajra,720.0,800.0
Tamil Nadu,RAMANATHAPURAM,1997,Whole Year ,Banana,177.0,8540.0
Tamil Nadu,RAMANATHAPURAM,1997,Whole Year ,Cashewnut,93.0,60.0
Tamil Nadu,RAMANATHAPURAM,1997,Whole Year ,Coriander,1533.0,200.0
Tamil Nadu,RAMANATHAPURAM,1997,Whole Year ,Cotton(lint),2373.0,1890.0
Tamil Nadu,RAMANATHAPURAM,1997,Whole Year ,Dry chillies,17452.0,10510.0
Tamil Nadu,RAMANATHAPURAM,1997,Whole Year ,Groundnut,5964.0,6450.0
Tamil Nadu,RAMANATHAPURAM,1997,Whole Year ,Jowar,1864.0,1680.0
Tamil Nadu,RAMANATHAPURAM,1997,Whole Year ,Moong(Green Gram),124.0,40.0
Tamil Nadu,RAMANATHAPURAM,1997,Whole Year ,Onion,3.0,20.0
Tamil Nadu,RAMANATHAPURAM,1997,Whole Year ,Pulses total,3601.0,1600.0
Tamil Nadu,RAMANATHAPURAM,1997,Whole Year ,Ragi,1626.0,3320.0
Tamil Nadu,RAMANATHAPURAM,1997,Whole Year ,Rice,144633.0,480490.0
Tamil Nadu,RAMANATHAPURAM,1997,Whole Year ,Sugarcane,182.0,195000.0
Tamil Nadu,RAMANATHAPURAM,1997,Whole Year ,Sunflower,140.0,130.0
Tamil Nadu,RAMANATHAPURAM,1997,Whole Year ,Total foodgrain,153049.0,488240.0
Tamil Nadu,RAMANATHAPURAM,1997,Whole Year ,Turmeric,2.0,10.0
Tamil Nadu,RAMANATHAPURAM,1997,Whole Year ,Urad,3230.0,1510.0
Tamil Nadu,RAMANATHAPURAM,1998,Kharif     ,Arhar/Tur,1.0,1.0
Tamil Nadu,RAMANATHAPURAM,1998,Kharif     ,Bajra,449.0,567.0
Tamil Nadu,RAMANATHAPURAM,1998,Kharif     ,Cotton(lint),5442.0,9012.0
Tamil Nadu,RAMANATHAPURAM,1998,Kharif     ,Groundnut,6833.0,9074.0
Tamil Nadu,RAMANATHAPURAM,1998,Kharif     ,Horse-gram,18.0,9.0
Tamil Nadu,RAMANATHAPURAM,1998,Kharif     ,Jowar,1613.0,1758.0
Tamil Nadu,RAMANATHAPURAM,1998,Kharif     ,Moong(Green Gram),27.0,13.0
Tamil Nadu,RAMANATHAPURAM,1998,Kharif     ,Pulses total,1518.0,680.0
Tamil Nadu,RAMANATHAPURAM,1998,Kharif     ,Ragi,863.0,1604.0
Tamil Nadu,RAMANATHAPURAM,1998,Kharif     ,Rice,136902.0,471001.0
Tamil Nadu,RAMANATHAPURAM,1998,Kharif     ,Sesamum,940.0,346.0
Tamil Nadu,RAMANATHAPURAM,1998,Kharif     ,Sunflower,156.0,153.0
Tamil Nadu,RAMANATHAPURAM,1998,Kharif     ,Total foodgrain,142689.0,47675.0
Tamil Nadu,RAMANATHAPURAM,1998,Kharif     ,Urad,1258.0,615.0
Tamil Nadu,RAMANATHAPURAM,1998,Whole Year ,Banana,39.0,1906.0
Tamil Nadu,RAMANATHAPURAM,1998,Whole Year ,Cashewnut,131.0,27.0
Tamil Nadu,RAMANATHAPURAM,1998,Whole Year ,Coriander,3031.0,399.0
Tamil Nadu,RAMANATHAPURAM,1998,Whole Year ,Dry chillies,13865.0,8347.0
Tamil Nadu,RAMANATHAPURAM,1998,Whole Year ,Sugarcane,257.0,31540.0
Tamil Nadu,RAMANATHAPURAM,1999,Kharif     ,Arhar/Tur,481.0,333.0
Tamil Nadu,RAMANATHAPURAM,1999,Kharif     ,Bajra,256.0,255.0
Tamil Nadu,RAMANATHAPURAM,1999,Kharif     ,Cotton(lint),2139.0,1927.0
Tamil Nadu,RAMANATHAPURAM,1999,Kharif     ,Groundnut,5181.0,5611.0
Tamil Nadu,RAMANATHAPURAM,1999,Kharif     ,Horse-gram,34.0,13.0
Tamil Nadu,RAMANATHAPURAM,1999,Kharif     ,Jowar,1430.0,1262.0
Tamil Nadu,RAMANATHAPURAM,1999,Kharif     ,Moong(Green Gram),77.0,42.0
Tamil Nadu,RAMANATHAPURAM,1999,Kharif     ,Ragi,616.0,523.0
Tamil Nadu,RAMANATHAPURAM,1999,Kharif     ,Rice,128536.0,98806.0
Tamil Nadu,RAMANATHAPURAM,1999,Kharif     ,Sesamum,1476.0,414.0
Tamil Nadu,RAMANATHAPURAM,1999,Kharif     ,Sunflower,70.0,70.0
Tamil Nadu,RAMANATHAPURAM,1999,Kharif     ,Urad,1547.0,801.0
Tamil Nadu,RAMANATHAPURAM,1999,Kharif     ,Varagu,3.0,1.0
Tamil Nadu,RAMANATHAPURAM,1999,Whole Year ,Banana,88.0,3141.0
Tamil Nadu,RAMANATHAPURAM,1999,Whole Year ,Cashewnut,120.0,35.0
Tamil Nadu,RAMANATHAPURAM,1999,Whole Year ,Coriander,1299.0,325.0
Tamil Nadu,RAMANATHAPURAM,1999,Whole Year ,Dry chillies,19652.0,8926.0
Tamil Nadu,RAMANATHAPURAM,1999,Whole Year ,Guar seed,352.0,3640.0
Tamil Nadu,RAMANATHAPURAM,1999,Whole Year ,Onion,4.0,32.0
Tamil Nadu,RAMANATHAPURAM,1999,Whole Year ,Sugarcane,352.0,37429.0
Tamil Nadu,RAMANATHAPURAM,2000,Kharif     ,Bajra,931.0,674.0
Tamil Nadu,RAMANATHAPURAM,2000,Kharif     ,Cotton(lint),8387.0,8112.0
Tamil Nadu,RAMANATHAPURAM,2000,Kharif     ,Groundnut,5523.0,4530.0
Tamil Nadu,RAMANATHAPURAM,2000,Kharif     ,Horse-gram,12.0,5.0
Tamil Nadu,RAMANATHAPURAM,2000,Kharif     ,Jowar,2143.0,1909.0
Tamil Nadu,RAMANATHAPURAM,2000,Kharif     ,Moong(Green Gram),111.0,52.0
Tamil Nadu,RAMANATHAPURAM,2000,Kharif     ,Other Kharif pulses,376.0,72.0
Tamil Nadu,RAMANATHAPURAM,2000,Kharif     ,Ragi,641.0,561.0
Tamil Nadu,RAMANATHAPURAM,2000,Kharif     ,Rice,123351.0,85929.0
Tamil Nadu,RAMANATHAPURAM,2000,Kharif     ,Sesamum,2095.0,927.0
Tamil Nadu,RAMANATHAPURAM,2000,Kharif     ,Sunflower,18.0,19.0
Tamil Nadu,RAMANATHAPURAM,2000,Kharif     ,Urad,2197.0,1138.0
Tamil Nadu,RAMANATHAPURAM,2000,Whole Year ,Banana,74.0,2642.0
Tamil Nadu,RAMANATHAPURAM,2000,Whole Year ,Cashewnut,129.0,50.0
Tamil Nadu,RAMANATHAPURAM,2000,Whole Year ,Coriander,861.0,215.0
Tamil Nadu,RAMANATHAPURAM,2000,Whole Year ,Dry chillies,16156.0,7416.0
Tamil Nadu,RAMANATHAPURAM,2000,Whole Year ,Onion,11.0,89.0
Tamil Nadu,RAMANATHAPURAM,2000,Whole Year ,Sugarcane,220.0,23393.0
Tamil Nadu,RAMANATHAPURAM,2001,Kharif     ,Bajra,587.0,620.0
Tamil Nadu,RAMANATHAPURAM,2001,Kharif     ,Cotton(lint),4415.0,4820.0
Tamil Nadu,RAMANATHAPURAM,2001,Kharif     ,Groundnut,6913.0,10610.0
Tamil Nadu,RAMANATHAPURAM,2001,Kharif     ,Jowar,1672.0,1320.0
